,0,1,Propertycount,2,3,4,5,6,7,8,9,10,Bedroom2,Distance,Landsize,Postcode,Bathroom,index,Lattitude,Rooms,Car,Longtitude
7092,0.0,0.0,1414.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.4,465.0,3083.0,1.0,7092,-37.7126,4,1.0,145.03
3372,1.0,0.0,5549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.9,0.0,3079.0,2.0,3372,-37.765,3,2.0,145.0422
6070,0.0,0.0,6763.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,13.5,672.0,3020.0,1.0,6070,-37.7871,4,1.0,144.8083
1112,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,359.0,3186.0,2.0,1112,-37.8965,3,1.0,145.0022
2609,0.0,0.0,6244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.5,0.0,3068.0,2.0,2609,-37.7918,3,2.0,144.9824
10507,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.7,913.0,3141.0,3.0,10508,-37.84014000000001,3,1.0,144.99441000000004
10218,1.0,0.0,11925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,23.0,879.0,3136.0,2.0,10219,-37.79079,4,3.0,145.30208000000005
10028,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.4,1082.0,3121.0,1.0,10029,-37.8211,1,0.0,144.99549
5532,0.0,0.0,5943.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.1,276.0,3205.0,1.0,5532,-37.838,3,0.0,144.9489
10145,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10.5,373.0,3186.0,3.0,10146,-37.92465,4,2.0,144.9992
12060,0.0,0.0,8279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.3,277.0,3075.0,1.0,12062,-37.66612,2,1.0,145.0008
267,0.0,0.0,4836.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.3,1194.0,3143.0,1.0,267,-37.8604,2,1.0,145.0147
7054,1.0,0.0,2890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.6,674.0,3084.0,1.0,7054,-37.749,3,2.0,145.0731
1598,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.8,188.0,3124.0,2.0,1598,-37.8442,2,2.0,145.0668
5125,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,601.0,3073.0,2.0,5125,-37.7176,4,4.0,145.0058
6159,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,101.0,3127.0,1.0,6159,-37.8263,2,1.0,145.0962
11676,0.0,0.0,7566.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,38.0,642.0,3199.0,1.0,11678,-38.16762,3,1.0,145.13545
3492,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,12.8,547.0,3033.0,2.0,3492,-37.7381,4,2.0,144.8554
10702,1.0,0.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.8,481.0,3081.0,1.0,10703,-37.73597,3,2.0,145.03916
7695,0.0,0.0,3106.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.2,119.0,3054.0,1.0,7696,-37.7822,2,0.0,144.9748
5113,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.2,359.0,3073.0,1.0,5113,-37.6957,3,1.0,145.0161
4112,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.9,633.0,3039.0,1.0,4112,-37.7608,3,3.0,144.9322
10095,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,10.4,374.0,3042.0,1.0,10096,-37.71811,2,3.0,144.87693000000004
1379,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,996.0,3056.0,1.0,1379,-37.7564,3,2.0,144.9527
10645,1.0,0.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.4,674.0,3108.0,3.0,10646,-37.77102,4,2.0,145.13338000000005
9620,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,31.7,642.0,3337.0,2.0,9621,-37.69159000000001,4,2.0,144.5864
416,0.0,0.0,2894.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,12.2,400.0,3147.0,2.0,416,-37.8675,3,4.0,145.106
9191,0.0,0.0,5556.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.0,453.0,3037.0,2.0,9192,-37.68811,3,1.0,144.74999
4385,0.0,0.0,6821.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.3,111.0,3051.0,1.0,4385,-37.8044,2,1.0,144.9481
1962,0.0,0.0,11204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.8,0.0,3058.0,2.0,1962,-37.7367,2,1.0,144.9701
620,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.2,517.0,3104.0,2.0,620,-37.783,4,1.0,145.0926
1703,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.4,365.0,3163.0,2.0,1703,-37.8877,4,0.0,145.0507
8751,0.0,0.0,7082.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,322.0,3055.0,1.0,8752,-37.76073,3,1.0,144.94803000000005
4740,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.8,0.0,3207.0,2.0,4740,-37.8435,2,1.0,144.9415
10368,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.4,842.0,3101.0,2.0,10369,-37.80469,5,2.0,145.05213
5202,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,11.2,922.0,3073.0,3.0,5202,-37.6961,5,4.0,144.9865
6496,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,315.0,3016.0,2.0,6496,-37.8595,3,2.0,144.8868
8509,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,273.0,3016.0,1.0,8510,-37.8651,3,0.0,144.8986
6559,0.0,0.0,802.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8.9,0.0,3016.0,1.0,6559,-37.8564,2,1.0,144.8864
2516,0.0,0.0,2970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.8,0.0,3078.0,1.0,2516,-37.7732,2,2.0,145.0193
9375,0.0,0.0,5058.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.4,1157.0,3012.0,1.0,9376,-37.80029,2,1.0,144.87859
1190,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,10.7,999.0,3187.0,2.0,1190,-37.9135,4,2.0,145.0189
9293,0.0,0.0,1008.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.5,204.0,3054.0,1.0,9294,-37.78251,3,0.0,144.96817
10131,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.4,557.0,3204.0,3.0,10132,-37.91389,4,2.0,145.02804
7306,0.0,0.0,962.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.9,131.0,3012.0,1.0,7306,-37.8203,3,1.0,144.8386
5155,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,618.0,3073.0,2.0,5155,-37.6989,3,1.0,145.0212
6598,0.0,0.0,4380.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.1,181.0,3181.0,1.0,6598,-37.8549,2,2.0,145.0006
4220,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,8.4,681.0,3015.0,3.0,4220,-37.8426,5,2.0,144.8731
9978,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.2,343.0,3015.0,1.0,9979,-37.84502,3,1.0,144.88612
1506,0.0,0.0,5678.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.7,661.0,3125.0,3.0,1506,-37.848,5,2.0,145.09799999999996
11527,1.0,0.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,14.7,734.0,3152.0,1.0,11529,-37.85209,4,2.0,145.24268
10577,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,9.7,392.0,3104.0,2.0,10578,-37.80039,4,2.0,145.0961
10415,1.0,0.0,3891.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.2,615.0,3094.0,1.0,10416,-37.72588,3,3.0,145.13443
4139,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.9,0.0,3039.0,1.0,4139,-37.7685,2,1.0,144.9186
11563,0.0,0.0,5301.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,11.0,615.0,3018.0,2.0,11565,-37.87057,4,4.0,144.83623
9137,0.0,0.0,10926.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,19.6,699.0,3076.0,1.0,9138,-37.65105,3,4.0,145.04613
11904,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.5,0.0,3186.0,1.0,11906,-37.91814,1,1.0,144.99297
794,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.9,297.0,3165.0,2.0,794,-37.9135,3,2.0,145.0774
730,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,1045.0,3204.0,1.0,730,-37.9158,2,0.0,145.0379
7464,0.0,0.0,6567.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.9,450.0,3032.0,1.0,7464,-37.7756,3,1.0,144.9148
8543,0.0,0.0,6543.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,305.0,3013.0,3.0,8544,-37.8149,3,2.0,144.8942
3851,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,809.0,3145.0,2.0,3851,-37.8664,4,3.0,145.0452
10066,0.0,0.0,7955.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.3,536.0,3074.0,1.0,10067,-37.67669,3,2.0,144.99197
2626,0.0,0.0,3593.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.4,193.0,3031.0,1.0,2626,-37.7861,2,1.0,144.9238
9924,0.0,0.0,5556.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.0,320.0,3037.0,2.0,9925,-37.70338,3,1.0,144.74854
8299,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,435.0,3073.0,1.0,8300,-37.7054,3,2.0,144.9945
1745,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.4,557.0,3163.0,2.0,1745,-37.8955,4,2.0,145.0515
3154,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.6,0.0,3122.0,1.0,3154,-37.8237,1,1.0,145.0242
4793,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.8,0.0,3207.0,2.0,4793,-37.8317,3,2.0,144.9446
5245,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,807.0,3073.0,1.0,5245,-37.704,3,6.0,144.9864
11910,0.0,0.0,3122.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,29.8,576.0,3338.0,2.0,11912,-37.69104,4,2.0,144.54532
6939,0.0,0.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.4,467.0,3060.0,2.0,6939,-37.6963,4,2.0,144.9645
1199,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,10.7,304.0,3187.0,2.0,1199,-37.9308,3,2.0,145.0316
9845,0.0,0.0,11204.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.7,476.0,3058.0,1.0,9846,-37.73883,2,1.0,144.95321
11020,0.0,0.0,5825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1,1730.0,3065.0,1.0,11022,-37.79636,1,1.0,144.98394
2952,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,768.0,3046.0,2.0,2952,-37.6979,4,4.0,144.9377
5601,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3,0.0,3141.0,1.0,5601,-37.8361,1,1.0,144.9966
10976,0.0,0.0,7680.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,34.7,581.0,3977.0,2.0,10978,-38.08632,3,2.0,145.28343
1889,0.0,0.0,2954.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.4,239.0,3068.0,1.0,1889,-37.7918,2,2.0,144.997
8013,1.0,0.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,792.0,3079.0,1.0,8014,-37.774,3,2.0,145.0654
7826,0.0,0.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.4,650.0,3060.0,1.0,7827,-37.7023,3,2.0,144.9773
11823,0.0,0.0,10160.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.4,400.0,3029.0,2.0,11825,-37.83353,3,2.0,144.67324
32,0.0,0.0,4019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,168.0,3067.0,1.0,32,-37.8007,3,1.0,144.9958
8331,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.6,760.0,3121.0,2.0,8332,-37.825,2,1.0,144.9976
8903,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.3,366.0,3070.0,1.0,8904,-37.78103,3,1.0,144.998
8178,0.0,0.0,2651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.5,220.0,3046.0,1.0,8179,-37.7131,3,2.0,144.9091
5707,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.3,0.0,3141.0,1.0,5707,-37.8437,1,0.0,144.9852
11281,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.8,631.0,3165.0,3.0,11283,-37.9108,4,2.0,145.07908
9511,0.0,0.0,4898.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.2,377.0,3185.0,1.0,9512,-37.88783,3,0.0,145.01324
8739,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,13.8,611.0,3165.0,2.0,8740,-37.93228,5,2.0,145.07026000000005
10158,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.2,957.0,3056.0,3.0,10159,-37.77501,5,4.0,144.95117
8858,0.0,0.0,1808.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.4,281.0,3012.0,1.0,8859,-37.80781,3,0.0,144.88083
5261,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.6,0.0,3121.0,1.0,5261,-37.824,2,1.0,144.9918
6134,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,11.2,405.0,3127.0,2.0,6134,-37.8203,3,1.0,145.0881
6073,0.0,0.0,6763.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,13.5,792.0,3020.0,1.0,6073,-37.7913,3,0.0,144.80200000000005
4246,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.4,458.0,3015.0,2.0,4246,-37.8427,4,1.0,144.879
12041,0.0,0.0,13830.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.4,580.0,3029.0,2.0,12043,-37.87447,3,2.0,144.66771
8871,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,31.7,900.0,3337.0,1.0,8872,-37.68738,3,2.0,144.57415
4520,0.0,0.0,2651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.5,0.0,3046.0,1.0,4520,-37.7233,3,1.0,144.9168
1486,1.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.8,559.0,3105.0,1.0,1486,-37.7739,2,2.0,145.094
605,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.2,207.0,3104.0,2.0,605,-37.7893,3,1.0,145.092
8398,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.1,0.0,3182.0,1.0,8399,-37.857,2,1.0,144.9867
7297,0.0,0.0,2185.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,13.9,420.0,3020.0,2.0,7297,-37.7848,3,7.0,144.8231
1533,0.0,0.0,5678.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,11.7,593.0,3125.0,1.0,1533,-37.8444,2,2.0,145.1054
2651,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.4,259.0,3011.0,1.0,2651,-37.7955,3,1.0,144.9063
4862,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.5,217.0,3181.0,2.0,4862,-37.8523,3,2.0,145.0064
2858,0.0,0.0,10412.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.2,397.0,3146.0,2.0,2858,-37.8578,4,3.0,145.06799999999996
5517,0.0,0.0,2417.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.6,224.0,3011.0,1.0,5517,-37.8067,3,0.0,144.8934
6526,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,189.0,3016.0,1.0,6526,-37.8643,3,2.0,144.9043
4415,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.5,497.0,3070.0,1.0,4415,-37.7739,3,2.0,145.0114
1330,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,0.0,3056.0,2.0,1330,-37.7763,3,1.0,144.9597
3694,0.0,0.0,2671.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.5,763.0,3102.0,2.0,3694,-37.7916,4,2.0,145.0529
957,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.9,209.0,3165.0,2.0,957,-37.9131,3,1.0,145.07
3855,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,0.0,3145.0,1.0,3855,-37.8801,2,1.0,145.0874
5438,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.6,108.0,3121.0,3.0,5438,-37.8129,4,2.0,145.0013
6889,0.0,0.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.4,684.0,3060.0,1.0,6889,-37.7174,3,0.0,144.9664
4123,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.9,156.0,3039.0,2.0,4123,-37.7631,3,2.0,144.9357
12000,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.5,828.0,3040.0,1.0,12002,-37.74473,3,2.0,144.90238
1660,0.0,0.0,3265.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,361.0,3126.0,2.0,1660,-37.8206,3,2.0,145.0785
1026,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.8,283.0,3019.0,2.0,1026,-37.7908,4,1.0,144.8485
8452,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.5,712.0,3071.0,1.0,8453,-37.7598,3,3.0,145.0118
5196,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.2,185.0,3073.0,2.0,5196,-37.7211,3,2.0,145.0147
1247,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10.7,656.0,3187.0,1.0,1247,-37.9027,4,2.0,145.0225
11782,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.4,0.0,3121.0,2.0,11784,-37.813,2,1.0,144.99303
655,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,707.0,3104.0,3.0,655,-37.8005,4,4.0,145.0986
623,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,1070.0,3104.0,3.0,623,-37.7975,4,2.0,145.0716
7692,0.0,0.0,3265.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,410.0,3126.0,2.0,7693,-37.8178,3,2.0,145.0649
6149,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,677.0,3127.0,2.0,6149,-37.8316,5,2.0,145.1049
3643,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.6,820.0,3101.0,2.0,3643,-37.804,4,2.0,145.0553
2199,1.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.3,846.0,3084.0,1.0,2199,-37.7666,3,2.0,145.0591
7562,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,1647.0,3186.0,1.0,7562,-37.8847,2,1.0,144.9972
9389,0.0,0.0,4019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,601.0,3067.0,1.0,9390,-37.80915,2,1.0,145.00066
4540,0.0,0.0,2651.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,11.5,568.0,3046.0,2.0,4540,-37.7129,5,2.0,144.9253
10611,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.1,684.0,3163.0,1.0,10612,-37.8891,3,1.0,145.06337
9327,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.7,0.0,3141.0,1.0,9328,-37.83849,3,1.0,144.99948
5174,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,0.0,3073.0,1.0,5174,-37.703,2,1.0,145.014
2882,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,674.0,3046.0,1.0,2882,-37.7102,3,2.0,144.9362
10192,0.0,0.0,608.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,8.4,1961.0,3145.0,1.0,10193,-37.88299,2,1.0,145.04711
2625,0.0,0.0,3593.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.4,272.0,3031.0,1.0,2625,-37.7857,3,1.0,144.931
6740,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.1,622.0,3040.0,1.0,6740,-37.7557,2,1.0,144.8966
3703,0.0,0.0,2671.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,7.5,696.0,3102.0,5.0,3703,-37.7974,5,4.0,145.0491
10617,0.0,0.0,7719.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,14.8,0.0,3023.0,1.0,10618,-37.70624,3,1.0,144.74042
1746,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.4,390.0,3163.0,2.0,1746,-37.8905,3,1.0,145.0518
7407,0.0,0.0,608.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,9.3,521.0,3145.0,2.0,7407,-37.8868,5,1.0,145.0462
11517,0.0,0.0,6763.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.5,270.0,3020.0,2.0,11519,-37.7944,4,4.0,144.79413
10464,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,0.0,3207.0,1.0,10465,-37.84237,1,1.0,144.94486
2457,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,580.0,3040.0,2.0,2457,-37.753,3,1.0,144.891
4381,0.0,0.0,6821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.3,61.0,3051.0,2.0,4381,-37.8039,3,1.0,144.9424
11396,0.0,0.0,13830.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.4,577.0,3029.0,1.0,11398,-37.88505,3,2.0,144.69423
